year	month	day	hour	minute	second	TSG2.SBE21.Salinity	WEATHER.PBWWI.DewPointPort	WEATHER.PBWWI.AirTempPort	WEATHER.PBWWI.WaterTempPort	WEATHER.PBWWI.TrueWindDir	WEATHER.PBWWI.HumidityPort	WEATHER.PBWWI.RelWindSpeed	WEATHER.PBWWI.TrueWindSpeed	WEATHER.PBWWI.LwRadiation	WEATHER.PBWWI.GlobalRadiation	CNAV2.GPGGA.Latitude	CNAV2.GPGGA.Longitude
mean	mean	mean	mean	mean	mean	PSU	°C	°C	°C	deg	%	m/s	m/s	W/m²	W/m²	°	°
2020	01	18	20	41	00	35.7186	19.80	26.60	27.40	60.00	66.00	8.60	8.40	378.00	214.00	13.67	-58.31
2020	01	18	20	42	00	35.7184	19.10	26.60	27.40	58.00	63.00	9.30	8.80	377.00	209.00	13.67	-58.31
2020	01	18	20	43	00	35.7183	19.10	26.60	27.40	57.00	63.00	8.90	8.60	377.00	204.00	13.67	-58.31
2020	01	18	20	44	00	35.7185	19.10	26.60	27.40	57.00	63.00	8.90	8.60	377.00	201.00	13.67	-58.31
2020	01	18	20	45	00	35.7183	18.60	26.70	27.40	61.00	61.00	9.60	9.20	377.00	197.00	13.67	-58.31
2020	01	18	20	46	00	35.7182	19.30	26.70	27.40	51.00	63.00	9.20	8.80	377.00	193.00	13.67	-58.31
2020	01	18	20	47	00	35.7179	19.20	26.60	27.40	53.00	64.00	9.50	9.30	377.00	189.00	13.67	-58.31
2020	01	18	20	48	00	35.7179	19.20	26.60	27.40	53.00	64.00	8.80	8.50	377.00	185.00	13.67	-58.31
2020	01	18	20	49	00	35.7176	19.50	26.60	27.40	57.00	65.00	8.70	8.40	377.00	181.00	13.67	-58.31
2020	01	18	20	50	00	35.7182	19.60	26.60	27.40	54.00	65.00	9.10	8.90	377.00	177.00	13.67	-58.31
2020	01	18	20	51	00	35.7181	19.20	26.60	27.40	56.00	64.00	9.00	8.70	377.00	173.00	13.67	-58.31
2020	01	18	20	52	00	35.7177	19.50	26.60	27.40	53.00	64.00	9.00	8.80	377.00	169.00	13.67	-58.31
2020	01	18	20	53	00	35.7175	18.90	26.60	27.40	53.00	62.00	9.40	9.20	377.00	165.00	13.67	-58.31
2020	01	18	20	54	00	35.7173	19.00	26.70	27.40	51.00	62.00	8.80	8.60	377.00	161.00	13.67	-58.31
2020	01	18	20	55	00	35.7174	19.20	26.60	27.40	53.00	63.00	9.30	9.10	378.00	157.00	13.67	-58.31
2020	01	18	20	56	00	35.7177	19.40	26.60	27.40	52.00	64.00	9.20	8.90	379.00	154.00	13.67	-58.31
2020	01	18	20	57	00	35.7183	19.50	26.60	27.40	54.00	65.00	8.60	8.40	379.00	150.00	13.67	-58.31
2020	01	18	20	58	00	35.7181	19.60	26.60	27.40	55.00	65.00	9.10	8.90	378.00	146.00	13.67	-58.31
2020	01	18	20	59	00	35.7180	19.30	26.60	27.40	54.00	64.00	9.30	8.80	378.00	142.00	13.67	-58.31
2020	01	18	21	00	00	35.7172	19.50	26.60	27.40	57.00	65.00	9.10	8.60	379.00	139.00	13.67	-58.31
2020	01	18	21	01	00	35.7168	19.90	26.60	27.40	55.00	67.00	9.30	8.70	379.00	134.00	13.67	-58.31
2020	01	18	21	02	00	35.7167	20.00	26.60	27.40	56.00	67.00	10.20	9.10	378.00	130.00	13.67	-58.31
2020	01	18	21	03	00	35.7164	19.50	26.50	27.40	54.00	65.00	10.80	9.40	378.00	127.00	13.67	-58.31
2020	01	18	21	04	00	35.7157	19.80	26.50	27.40	56.00	66.00	10.80	9.20	379.00	123.00	13.67	-58.31
2020	01	18	21	05	00	35.7153	19.60	26.50	27.40	55.00	65.00	11.30	9.50	378.00	118.00	13.67	-58.30
2020	01	18	21	06	00	35.7143	19.40	26.60	27.40	56.00	64.00	11.00	9.00	378.00	114.00	13.67	-58.30
2020	01	18	21	07	00	35.7138	19.80	26.50	27.40	53.00	66.00	10.70	8.80	378.00	111.00	13.67	-58.30
2020	01	18	21	08	00	35.7132	19.90	26.50	27.40	56.00	66.00	11.20	9.10	379.00	107.00	13.67	-58.30
2020	01	18	21	09	00	35.7124	19.40	26.50	27.30	59.00	65.00	11.20	9.30	378.00	103.00	13.67	-58.30
2020	01	18	21	10	00	35.7116	19.70	26.60	27.40	58.00	65.00	11.20	9.20	378.00	99.00	13.68	-58.30
2020	01	18	21	11	00	35.7105	19.60	26.50	27.40	54.00	65.00	12.50	9.70	378.00	96.00	13.68	-58.30
2020	01	18	21	12	00	35.7086	19.60	26.60	27.40	51.00	65.00	13.00	9.60	379.00	92.00	13.68	-58.30
2020	01	18	21	13	00	35.7072	19.60	26.50	27.30	57.00	65.00	12.90	9.20	379.00	89.00	13.68	-58.29
2020	01	18	21	14	00	35.7057	19.80	26.50	27.30	53.00	66.00	13.00	9.10	379.00	85.00	13.68	-58.29
2020	01	18	21	15	00	35.7043	20.10	26.50	27.30	54.00	67.00	13.30	9.40	379.00	81.00	13.68	-58.29
2020	01	18	21	16	00	35.7034	19.40	26.50	27.30	51.00	64.00	13.80	10.20	378.00	78.00	13.68	-58.29
2020	01	18	21	17	00	35.7024	19.30	26.50	27.30	54.00	64.00	13.60	9.90	378.00	74.00	13.68	-58.29
2020	01	18	21	18	00	35.7015	19.10	26.50	27.30	56.00	63.00	13.20	9.50	378.00	71.00	13.68	-58.28
2020	01	18	21	19	00	35.7019	19.70	26.60	27.30	53.00	66.00	12.80	9.30	378.00	67.00	13.68	-58.28
2020	01	18	21	20	00	35.7024	19.80	26.60	27.30	51.00	66.00	13.00	9.50	378.00	64.00	13.68	-58.28
2020	01	18	21	21	00	35.7024	20.10	26.60	27.30	52.00	67.00	12.30	8.90	379.00	61.00	13.68	-58.28
2020	01	18	21	22	00	35.7027	19.80	26.60	27.30	57.00	66.00	12.40	8.70	380.00	58.00	13.68	-58.28
2020	01	18	21	23	00	35.7025	19.90	26.50	27.30	55.00	67.00	12.90	9.40	380.00	54.00	13.69	-58.27
2020	01	18	21	24	00	35.7023	19.80	26.50	27.30	56.00	66.00	13.00	9.40	380.00	51.00	13.69	-58.27
2020	01	18	21	25	00	35.7017	19.95	26.45	27.30	49.50	67.00	12.75	9.25	380.00	46.50	13.69	-58.27
2020	01	18	21	26	00	35.7014	19.70	26.50	27.30	53.00	66.00	13.50	10.10	379.00	42.00	13.69	-58.27
2020	01	18	21	27	00	35.7009	19.70	26.50	27.30	51.00	66.00	13.70	10.40	379.00	39.00	13.69	-58.27
2020	01	18	21	28	00	35.7004	19.70	26.50	27.30	48.00	66.00	14.20	10.90	379.00	36.00	13.69	-58.27
2020	01	18	21	29	00	35.6996	19.50	26.50	27.30	46.00	65.00	14.20	10.80	379.00	34.00	13.69	-58.26
2020	01	18	21	30	00	35.6993	19.30	26.50	27.30	46.00	64.00	13.40	10.00	379.00	31.00	13.69	-58.26
2020	01	18	21	31	00	35.6999	19.80	26.50	27.30	46.00	66.00	12.80	9.40	379.00	29.00	13.69	-58.26
2020	01	18	21	32	00	35.7007	19.60	26.50	27.30	50.00	65.00	13.50	10.10	379.00	26.00	13.69	-58.26
2020	01	18	21	33	00	35.7025	20.00	26.40	27.30	46.00	67.00	13.20	9.70	380.00	23.00	13.69	-58.26
2020	01	18	21	34	00	35.7031	20.20	26.40	27.30	50.00	68.00	13.70	10.20	379.00	21.00	13.69	-58.26
2020	01	18	21	35	00	35.7037	19.40	26.50	27.30	47.00	65.00	14.00	10.80	379.00	19.00	13.70	-58.25
2020	01	18	21	36	00	35.7037	19.60	26.50	27.30	44.00	66.00	13.50	10.20	379.00	17.00	13.70	-58.25
2020	01	18	21	37	00	35.7031	20.00	26.40	27.30	46.00	67.00	13.10	9.70	379.00	15.00	13.70	-58.25
2020	01	18	21	38	00	35.7030	20.20	26.40	27.30	49.00	68.00	13.40	9.90	380.00	13.00	13.70	-58.25
2020	01	18	21	39	00	35.7032	19.90	26.40	27.30	51.00	67.00	13.60	10.00	380.00	12.00	13.70	-58.25
2020	01	18	21	40	00	35.7032	19.90	26.40	27.30	49.00	67.00	13.90	10.30	379.00	10.00	13.70	-58.24
2020	01	18	21	41	00	35.7040	20.00	26.40	27.30	49.00	68.00	13.80	10.30	380.00	9.00	13.70	-58.24
2020	01	18	21	42	00	35.7036	20.00	26.40	27.30	48.00	68.00	13.20	9.80	380.00	8.00	13.70	-58.24
2020	01	18	21	43	00	35.7049	20.00	26.40	27.30	49.00	68.00	13.20	9.70	380.00	7.00	13.70	-58.24
2020	01	18	21	44	00	35.7058	20.20	26.40	27.30	52.00	68.00	14.00	10.40	380.00	6.00	13.70	-58.24
2020	01	18	21	45	00	35.7064	20.00	26.30	27.30	52.00	68.00	13.60	10.10	380.00	5.00	13.70	-58.24
2020	01	18	21	46	00	35.7073	20.20	26.30	27.30	49.00	69.00	13.00	9.70	380.00	4.00	13.70	-58.23
2020	01	18	21	47	00	35.7077	19.80	26.40	27.30	50.00	67.00	13.80	10.30	379.00	3.00	13.71	-58.23
2020	01	18	21	48	00	35.7085	19.80	26.40	27.30	49.00	67.00	13.50	10.10	380.00	3.00	13.71	-58.23
2020	01	18	21	49	00	35.7094	20.00	26.40	27.30	44.00	68.00	13.30	9.90	381.00	3.00	13.71	-58.23
2020	01	18	21	50	00	35.7098	20.30	26.40	27.30	44.00	69.00	13.70	10.20	381.00	2.00	13.71	-58.23
2020	01	18	21	51	00	35.7100	20.30	26.30	27.40	45.00	69.00	13.80	10.40	380.00	2.00	13.71	-58.22
2020	01	18	21	52	00	35.7100	20.10	26.30	27.40	46.00	68.00	13.70	10.20	380.00	1.00	13.71	-58.22
2020	01	18	21	53	00	35.7101	20.10	26.40	27.40	45.00	68.00	13.20	9.70	380.00	1.00	13.71	-58.22
2020	01	18	21	54	00	35.7103	20.50	26.30	27.40	53.00	70.00	13.70	10.00	380.00	1.00	13.71	-58.22
2020	01	18	21	55	00	35.7096	20.00	26.20	27.40	54.00	68.00	14.20	10.50	380.00	0.00	13.71	-58.22
2020	01	18	21	56	00	35.7098	20.20	26.30	27.40	51.00	69.00	13.20	9.70	379.00	0.00	13.71	-58.22
2020	01	18	21	57	00	35.7096	20.30	26.30	27.40	50.00	69.00	13.40	9.80	379.00	0.00	13.71	-58.21
2020	01	18	21	58	00	35.7092	20.10	26.30	27.40	52.00	68.00	13.50	9.90	378.00	0.00	13.71	-58.21
2020	01	18	21	59	00	35.7094	20.10	26.30	27.40	48.00	68.00	13.30	9.60	378.00	-1.00	13.72	-58.21
2020	01	18	22	00	00	35.7098	20.20	26.30	27.40	47.00	69.00	13.70	10.10	378.00	-1.00	13.72	-58.21
2020	01	18	22	01	00	35.7100	20.40	26.30	27.40	53.00	69.00	13.30	9.70	378.00	-1.00	13.72	-58.21
2020	01	18	22	02	00	35.7103	20.30	26.30	27.40	55.00	69.00	13.20	9.60	379.00	-1.00	13.72	-58.20
2020	01	18	22	03	00	35.7115	19.90	26.30	27.40	56.00	68.00	12.50	9.10	378.00	-1.00	13.72	-58.20
2020	01	18	22	04	00	35.7113	19.80	26.30	27.40	55.00	67.00	12.90	9.30	378.00	-1.00	13.72	-58.20
2020	01	18	22	05	00	35.7121	20.10	26.30	27.40	53.00	68.00	13.10	9.50	378.00	-1.00	13.72	-58.20
2020	01	18	22	06	00	35.7130	20.40	26.30	27.40	58.00	70.00	12.50	8.90	379.00	-1.00	13.72	-58.20
2020	01	18	22	07	00	35.7135	20.50	26.20	27.40	56.00	70.00	12.70	9.10	378.00	-2.00	13.72	-58.20
2020	01	18	22	08	00	35.7139	20.60	26.20	27.40	56.00	71.00	13.00	9.30	379.00	-2.00	13.72	-58.19
2020	01	18	22	09	00	35.7144	20.80	26.30	27.40	56.00	71.00	12.60	8.90	378.00	-2.00	13.72	-58.19
2020	01	18	22	10	00	35.7150	20.80	26.30	27.40	53.00	71.00	12.80	9.10	379.00	-1.00	13.72	-58.19
2020	01	18	22	11	00	35.7152	20.30	26.20	27.40	48.00	69.00	12.90	9.40	379.00	-1.00	13.73	-58.19
2020	01	18	22	12	00	35.7156	20.60	26.20	27.50	52.00	71.00	12.60	9.10	380.00	-1.00	13.73	-58.19
2020	01	18	22	13	00	35.7152	20.80	26.20	27.40	54.00	72.00	12.50	8.90	380.00	-1.00	13.73	-58.18
2020	01	18	22	14	00	35.7153	20.60	26.20	27.50	63.00	71.00	11.70	8.10	380.00	-1.00	13.73	-58.18
2020	01	18	22	15	00	35.7152	20.50	26.20	27.40	57.00	71.00	13.20	9.60	379.00	-1.00	13.73	-58.18
2020	01	18	22	16	00	35.7151	20.30	26.20	27.40	57.00	70.00	12.60	9.00	379.00	-1.00	13.73	-58.18
2020	01	18	22	17	00	35.7156	20.30	26.20	27.40	56.00	70.00	12.30	8.60	379.00	-2.00	13.73	-58.18
2020	01	18	22	18	00	35.7152	20.40	26.20	27.40	56.00	70.00	12.30	8.60	379.00	-2.00	13.73	-58.17
2020	01	18	22	19	00	35.7157	20.30	26.20	27.40	58.00	69.00	12.00	8.40	379.00	-2.00	13.73	-58.17
2020	01	18	22	20	00	35.7163	20.70	26.30	27.40	55.00	71.00	12.00	8.40	379.00	-2.00	13.73	-58.17
2020	01	18	22	21	00	35.7172	20.70	26.20	27.40	60.00	71.00	12.10	8.50	380.00	-2.00	13.73	-58.17
2020	01	18	22	22	00	35.7175	20.70	26.10	27.40	65.00	72.00	11.80	8.30	380.00	-1.00	13.73	-58.17
2020	01	18	22	23	00	35.7178	20.80	26.20	27.40	59.00	72.00	12.00	8.40	379.00	-1.00	13.74	-58.17
2020	01	18	22	24	00	35.7186	20.30	26.10	27.40	63.00	70.00	12.20	8.60	379.00	-1.00	13.74	-58.16
2020	01	18	22	25	00	35.7194	20.30	26.20	27.50	63.00	70.00	11.90	8.30	378.00	-1.00	13.74	-58.16
2020	01	18	22	26	00	35.7195	20.40	26.20	27.50	60.00	70.00	12.30	8.80	378.00	-1.00	13.74	-58.16
2020	01	18	22	27	00	35.7194	20.20	26.20	27.50	59.00	69.00	12.40	8.80	377.00	-1.00	13.74	-58.16
2020	01	18	22	28	00	35.7191	20.30	26.10	27.40	58.00	70.00	12.50	8.90	377.00	-2.00	13.74	-58.16
2020	01	18	22	29	00	35.7185	20.20	26.10	27.40	58.00	70.00	12.60	9.00	377.00	-2.00	13.74	-58.15
2020	01	18	22	30	00	35.7180	20.10	26.20	27.40	62.00	69.00	12.10	8.50	377.00	-2.00	13.74	-58.15
2020	01	18	22	31	00	35.7178	19.90	26.20	27.40	61.00	68.00	12.50	8.80	377.00	-2.00	13.74	-58.15
2020	01	18	22	32	00	35.7179	19.80	26.20	27.40	62.00	67.00	12.30	8.60	377.00	-1.00	13.74	-58.15
2020	01	18	22	33	00	35.7183	20.10	26.20	27.40	60.00	68.00	11.70	7.90	377.00	-1.00	13.74	-58.15
2020	01	18	22	34	00	35.7198	20.20	26.20	27.40	53.00	69.00	13.10	9.50	377.00	-1.00	13.74	-58.15
2020	01	18	22	35	00	35.7204	20.00	26.10	27.40	56.00	68.00	12.60	8.90	376.00	-1.00	13.75	-58.14
2020	01	18	22	36	00	35.7214	20.40	26.10	27.40	55.00	70.00	11.80	8.10	377.00	-1.00	13.75	-58.14
2020	01	18	22	37	00	35.7232	20.60	26.20	27.60	57.00	71.00	11.40	7.70	376.00	-1.00	13.75	-58.14
2020	01	18	22	38	00	35.7242	20.30	26.20	27.60	63.00	69.00	12.30	8.60	376.00	-1.00	13.75	-58.14
2020	01	18	22	39	00	35.7259	19.90	26.20	27.60	59.00	68.00	12.00	8.30	375.00	-2.00	13.75	-58.14
2020	01	18	22	40	00	35.7277	20.20	26.20	27.50	58.00	69.00	12.70	8.90	375.00	-2.00	13.75	-58.13
2020	01	18	22	41	00	35.7296	20.10	26.20	27.50	58.00	69.00	12.70	8.90	375.00	-2.00	13.75	-58.13
2020	01	18	22	42	00	35.7310	20.10	26.20	27.50	55.00	69.00	12.50	8.80	375.00	-1.00	13.75	-58.13
2020	01	18	22	43	00	35.7325	19.90	26.20	27.50	56.00	68.00	12.70	9.10	374.00	-1.00	13.75	-58.13
2020	01	18	22	44	00	35.7340	19.40	26.30	27.50	53.00	65.00	13.00	9.40	375.00	-1.00	13.75	-58.13
2020	01	18	22	45	00	35.7345	19.50	26.30	27.50	54.00	66.00	12.60	9.00	375.00	-1.00	13.75	-58.13
2020	01	18	22	46	00	35.7351	19.90	26.20	27.50	53.00	68.00	12.50	8.80	375.00	-1.00	13.76	-58.12
2020	01	18	22	47	00	35.7357	20.20	26.20	27.50	56.00	69.00	12.10	8.40	375.00	-1.00	13.76	-58.12
2020	01	18	22	48	00	35.7358	20.20	26.20	27.50	57.00	70.00	11.90	8.20	375.00	-1.00	13.76	-58.12
2020	01	18	22	49	00	35.7365	20.60	26.20	27.50	65.00	71.00	11.60	7.80	376.00	-1.00	13.76	-58.12
2020	01	18	22	50	00	35.7376	20.40	26.20	27.50	66.00	70.00	11.80	8.00	376.00	-1.00	13.76	-58.12
2020	01	18	22	51	00	35.7382	20.00	26.10	27.50	65.00	69.00	12.30	8.50	375.00	-1.00	13.76	-58.11
2020	01	18	22	52	00	35.7386	20.20	26.20	27.50	60.00	70.00	12.10	8.40	374.00	-1.00	13.76	-58.11
2020	01	18	22	53	00	35.7399	20.10	26.20	27.50	65.00	69.00	11.80	8.10	374.00	-1.00	13.76	-58.11
2020	01	18	22	54	00	35.7405	20.20	26.20	27.50	60.00	69.00	12.00	8.50	374.00	-1.00	13.76	-58.11
2020	01	18	22	55	00	35.7406	19.80	26.20	27.50	58.00	68.00	12.70	9.20	373.00	-1.00	13.76	-58.11
2020	01	18	22	56	00	35.7417	20.00	26.20	27.50	56.00	68.00	12.90	9.40	372.00	-1.00	13.76	-58.10
2020	01	18	22	57	00	35.7428	19.70	26.10	27.50	56.00	67.00	12.80	9.30	372.00	-1.00	13.76	-58.10
2020	01	18	22	58	00	35.7435	19.80	26.20	27.50	56.00	67.00	12.60	9.10	373.00	-1.00	13.76	-58.10
2020	01	18	22	59	00	35.7442	19.90	26.20	27.50	58.00	68.00	12.40	9.00	373.00	-1.00	13.77	-58.10
2020	01	18	23	00	00	35.7449	20.10	26.10	27.50	56.00	69.00	12.40	8.80	373.00	-1.00	13.77	-58.10
2020	01	18	23	01	00	35.7455	20.50	26.10	27.50	58.00	71.00	11.70	8.10	373.00	-1.00	13.77	-58.10
2020	01	18	23	02	00	35.7458	20.30	26.10	27.50	59.00	70.00	12.40	8.80	372.00	-2.00	13.77	-58.09
2020	01	18	23	03	00	35.7470	20.00	26.10	27.50	53.00	69.00	12.80	9.40	372.00	-1.00	13.77	-58.09
2020	01	18	23	04	00	35.7472	20.00	26.10	27.50	53.00	69.00	12.60	9.20	373.00	-1.00	13.77	-58.09
2020	01	18	23	05	00	35.7481	20.20	26.10	27.50	54.00	70.00	12.70	9.40	374.00	-1.00	13.77	-58.09
2020	01	18	23	06	00	35.7480	20.60	26.10	27.50	55.00	71.00	12.30	9.40	374.00	-1.00	13.77	-58.09
2020	01	18	23	07	00	35.7489	20.30	26.00	27.50	53.00	70.00	12.60	10.00	374.00	-2.00	13.77	-58.09
2020	01	18	23	08	00	35.7494	20.00	26.10	27.50	53.00	69.00	12.70	10.00	374.00	-1.00	13.77	-58.08
2020	01	18	23	09	00	35.7505	20.10	26.10	27.50	52.00	69.00	13.30	10.60	375.00	-1.00	13.77	-58.08
2020	01	18	23	10	00	35.7504	20.30	26.10	27.50	50.00	70.00	13.40	10.70	375.00	-1.00	13.77	-58.08
2020	01	18	23	11	00	35.7508	20.00	26.10	27.50	48.00	69.00	13.20	10.30	375.00	-1.00	13.77	-58.08
2020	01	18	23	12	00	35.7519	20.20	26.10	27.50	48.00	70.00	13.30	10.30	375.00	-1.00	13.77	-58.08
2020	01	18	23	13	00	35.7527	19.80	26.10	27.50	47.00	68.00	14.00	10.80	375.00	-1.00	13.78	-58.08
2020	01	18	23	14	00	35.7530	20.10	26.10	27.50	48.00	69.00	13.30	10.20	375.00	-1.00	13.78	-58.08
2020	01	18	23	15	00	35.7540	20.50	26.10	27.50	45.00	71.00	14.20	11.20	375.00	-1.00	13.78	-58.07
2020	01	18	23	16	00	35.7548	20.50	26.00	27.50	44.00	71.00	13.70	10.60	375.00	-1.00	13.78	-58.07
2020	01	18	23	17	00	35.7557	20.20	26.00	27.50	42.00	70.00	14.00	11.00	375.00	-1.00	13.78	-58.07
2020	01	18	23	18	00	35.7559	20.00	26.10	27.50	42.00	69.00	14.20	11.30	376.00	-1.00	13.78	-58.07
2020	01	18	23	19	00	35.7562	20.20	26.10	27.50	42.00	70.00	14.30	11.50	376.00	-1.00	13.78	-58.07
2020	01	18	23	20	00	35.7568	20.10	26.10	27.50	46.00	69.00	14.40	11.40	376.00	-1.00	13.78	-58.07
2020	01	18	23	21	00	35.7573	20.10	26.00	27.50	44.00	69.00	13.50	10.50	376.00	-1.00	13.78	-58.06
2020	01	18	23	22	00	35.7585	20.60	26.10	27.50	48.00	71.00	12.70	9.60	378.00	-1.00	13.78	-58.06
2020	01	18	23	23	00	35.7586	20.60	26.10	27.50	54.00	71.00	13.30	10.20	382.00	-1.00	13.78	-58.06
2020	01	18	23	24	00	35.7602	20.40	26.00	27.50	52.00	71.00	13.30	10.20	380.00	-1.00	13.78	-58.06
2020	01	18	23	25	00	35.7616	20.50	26.00	27.50	46.00	71.00	13.20	10.20	379.00	-1.00	13.78	-58.06
2020	01	18	23	26	00	35.7618	20.40	26.10	27.50	44.00	71.00	13.50	10.60	378.00	-1.00	13.78	-58.06
2020	01	18	23	27	00	35.7629	20.10	26.00	27.50	49.00	69.00	13.40	10.40	383.00	-1.00	13.79	-58.06
2020	01	18	23	28	00	35.7647	20.30	26.00	27.50	49.00	70.00	13.90	10.80	388.00	-1.00	13.79	-58.05
2020	01	18	23	29	00	35.7661	20.10	26.00	27.50	46.00	69.00	13.60	10.50	387.00	-1.00	13.79	-58.05
2020	01	18	23	30	00	35.7676	20.30	26.10	27.50	49.00	70.00	13.30	10.20	386.00	-1.00	13.79	-58.05
2020	01	18	23	31	00	35.7689	20.50	26.10	27.50	49.00	71.00	13.10	10.00	388.00	-1.00	13.79	-58.05
2020	01	18	23	32	00	35.7694	20.40	26.10	27.50	51.00	70.00	13.50	10.50	388.00	-1.00	13.79	-58.05
2020	01	18	23	33	00	35.7704	20.30	26.00	27.50	53.00	70.00	13.70	10.70	389.00	-1.00	13.79	-58.05
2020	01	18	23	34	00	35.7705	20.50	26.00	27.50	49.00	71.00	13.70	10.80	394.00	-1.00	13.79	-58.04
2020	01	18	23	35	00	35.7708	20.30	26.00	27.50	52.00	70.00	14.50	11.60	392.00	-1.00	13.79	-58.04
2020	01	18	23	36	00	35.7712	20.00	26.00	27.50	48.00	69.00	14.00	11.10	385.00	-1.00	13.79	-58.04
2020	01	18	23	37	00	35.7713	20.10	26.00	27.50	48.00	69.00	13.60	10.70	384.00	-1.00	13.79	-58.04
2020	01	18	23	38	00	35.7723	20.20	26.00	27.50	49.00	70.00	13.80	10.80	386.00	-1.00	13.79	-58.04
2020	01	18	23	39	00	35.7740	20.30	26.00	27.50	52.00	70.00	13.80	10.80	388.00	-1.00	13.79	-58.04
2020	01	18	23	40	00	35.7767	20.20	26.10	27.50	44.00	70.00	13.50	10.70	388.00	-1.00	13.79	-58.03
2020	01	18	23	41	00	35.7791	19.80	26.10	27.50	45.00	68.00	14.10	11.30	391.00	-1.00	13.80	-58.03
2020	01	18	23	42	00	35.7811	19.60	26.10	27.50	45.00	67.00	14.60	11.80	391.00	-1.00	13.80	-58.03
2020	01	18	23	43	00	35.7831	19.70	26.10	27.50	45.00	67.00	14.40	11.50	389.00	-1.00	13.80	-58.03
2020	01	18	23	44	00	35.7856	19.70	26.00	27.50	42.00	68.00	13.60	10.90	392.00	-1.00	13.80	-58.03
2020	01	18	23	45	00	35.7881	20.10	26.00	27.50	41.00	70.00	13.50	10.70	392.00	-1.00	13.80	-58.03
2020	01	18	23	46	00	35.7884	20.20	26.00	27.50	47.00	70.00	14.00	11.10	388.00	-1.00	13.80	-58.03
2020	01	18	23	47	00	35.7898	20.00	26.00	27.50	52.00	69.00	14.60	11.70	386.00	-1.00	13.80	-58.02
2020	01	18	23	48	00	35.7906	19.80	26.00	27.50	47.00	68.00	13.60	10.90	386.00	-1.00	13.80	-58.02
2020	01	18	23	49	00	35.7913	19.80	26.00	27.50	52.00	68.00	13.90	11.00	387.00	-1.00	13.80	-58.02
2020	01	18	23	50	00	35.7920	19.50	26.10	27.50	50.00	67.00	14.80	11.90	381.00	-1.00	13.80	-58.02
2020	01	18	23	51	00	35.7923	19.30	26.10	27.50	47.00	66.00	14.60	11.70	378.00	-1.00	13.80	-58.02
2020	01	18	23	52	00	35.7946	19.90	26.00	27.50	47.00	68.00	13.60	10.80	379.00	-1.00	13.80	-58.02
2020	01	18	23	53	00	35.7957	19.80	26.00	27.50	49.00	68.00	14.40	11.50	382.00	-1.00	13.80	-58.02
2020	01	18	23	54	00	35.7971	19.80	26.00	27.50	48.00	68.00	15.00	12.10	383.00	-1.00	13.80	-58.01
2020	01	18	23	55	00	35.7986	19.60	26.00	27.50	47.00	67.00	14.20	11.30	381.00	-1.00	13.80	-58.01
2020	01	18	23	56	00	35.8003	19.80	26.00	27.50	47.00	68.00	13.30	10.30	381.00	-1.00	13.81	-58.01
2020	01	18	23	57	00	35.8017	19.90	26.00	27.50	54.00	69.00	13.60	10.60	381.00	-1.00	13.81	-58.01
2020	01	18	23	58	00	35.8038	19.60	26.00	27.50	52.00	67.00	13.50	10.40	378.00	-1.00	13.81	-58.01
2020	01	18	23	59	00	35.8062	19.40	26.10	27.50	45.00	66.00	14.00	11.20	379.00	-1.00	13.81	-58.01
